"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R820","2020-05-29 16:00:00","588.000","0.000","0.000","25.600","0.880","946.600","","0.000","-99.000","-99.000","-99.000","30.400","","21.900",""
"C0R680","2020-05-29 16:00:00","13.000","161.000","0.300","30.700","0.780","1008.500","","0.000","-99.000","-99.000","-99.000","30.700","","25.300",""
"C0X210","2020-05-29 16:00:00","38.000","238.000","1.400","29.900","0.770","1004.000","","1.000","-99.000","-99.000","-99.000","31.300","","24.600",""
"C0D430","2020-05-29 16:00:00","87.000","0.000","0.000","27.100","0.940","999.600","","0.000","-99.000","-99.000","-99.000","30.100","","23.000",""
"C0AD30","2020-05-29 16:00:00","20.000","64.000","1.900","25.300","0.870","1007.100","","6.500","8.200","116.000","","30.600","","24.100",""
"C0R240","2020-05-29 16:00:00","87.000","234.000","0.600","29.200","0.740","1000.400","","0.000","-99.000","-99.000","-99.000","31.400","","24.000",""
"C0AI30","2020-05-29 16:00:00","26.000","118.000","2.700","24.500","0.990","1009.000","","12.500","-99.000","-99.000","-99.000","30.600","","23.600",""
"C0U960","2020-05-29 16:00:00","1885.000","201.000","2.300","16.800","0.990","814.700","","16.000","-99.000","-99.000","-99.000","21.400","","13.700",""
"C0T9E0","2020-05-29 16:00:00","415.000","0.000","0.100","23.600","0.920","966.900","","17.500","-99.000","-99.000","-99.000","28.600","","22.100",""
"C0D550","2020-05-29 16:00:00","1956.000","0.000","0.000","17.100","0.920","811.800","","9.000","-99.000","-99.000","-99.000","21.100","","15.400",""
"C0C630","2020-05-29 16:00:00","209.000","63.000","2.100","24.700","0.920","987.100","","1.000","-99.000","-99.000","-99.000","28.700","","21.800",""
"C0T960","2020-05-29 17:00:00","120.000","0.000","0.000","25.600","0.990","997.800","","5.500","-99.000","-99.000","-99.000","32.600","","22.700",""
"C0U940","2020-05-29 17:00:00","25.000","46.000","1.600","25.100","0.990","1009.800","","16.000","-99.000","-99.000","-99.000","31.300","","22.500",""
"C0S970","2020-05-29 17:00:00","19.000","55.000","1.100","28.500","0.840","1008.500","","0.000","-99.000","-99.000","-99.000","29.300","","25.100",""
"C0V260","2020-05-29 17:00:00","126.000","30.000","1.600","28.200","0.750","995.800","","10.000","-99.000","-99.000","-99.000","33.700","","24.100",""
"C0H990","2020-05-29 17:00:00","3076.000","222.000","4.400","9.600","0.990","708.100","","6.000","-99.000","-99.000","-99.000","12.200","","8.300",""
"C0AH90","2020-05-29 17:00:00","660.000","0.000","0.000","22.000","0.990","941.000","","32.000","-99.000","-99.000","-99.000","27.800","","19.600",""
"C0W150","2020-05-29 17:00:00","42.000","125.000","2.400","24.600","0.910","1006.300","","0.000","-99.000","-99.000","-99.000","27.200","","24.300",""
"C0F000","2020-05-29 17:00:00","273.000","0.000","0.200","23.700","0.990","976.800","","10.500","-99.000","-99.000","-99.000","28.800","","23.200",""
"C0M860","2020-05-29 17:00:00","578.000","0.000","0.200","22.900","0.980","946.600","","30.500","-99.000","-99.000","-99.000","29.600","","20.800",""
"C0K410","2020-05-29 17:00:00","20.000","253.000","2.500","28.700","0.790","1007.100","","22.000","-99.000","-99.000","-99.000","29.900","","23.200",""
"C0R140","2020-05-29 17:00:00","740.000","344.000","2.600","22.900","1.000","931.300","","5.500","-99.000","-99.000","-99.000","26.000","","20.800",""
"C0V800","2020-05-29 17:00:00","256.000","0.000","0.200","27.100","0.860","979.800","","10.500","-99.000","-99.000","-99.000","31.900","","23.100",""
"C0S830","2020-05-29 17:00:00","288.000","306.000","0.300","24.400","0.980","980.500","","11.500","-99.000","-99.000","-99.000","32.500","","23.500",""
"C0S920","2020-05-29 17:00:00","98.000","145.000","0.800","28.400","0.830","995.200","","0.000","-99.000","-99.000","-99.000","30.800","","24.600",""
"C0V640","2020-05-29 17:00:00","35.000","222.000","3.200","30.000","0.820","1006.000","","0.000","-99.000","-99.000","-99.000","30.500","","26.500",""
"C0AH80","2020-05-29 17:00:00","68.000","0.000","0.000","24.100","0.990","1003.200","","60.000","-99.000","-99.000","-99.000","30.900","","22.600",""
"C0K250","2020-05-29 17:00:00","12.000","239.000","1.300","29.600","0.790","1009.100","","1.000","-99.000","-99.000","-99.000","31.900","","24.700",""
"C0R840","2020-05-29 17:00:00","536.000","252.000","1.400","25.000","0.910","951.800","","0.000","-99.000","-99.000","-99.000","28.900","","22.200",""
"C0I410","2020-05-29 17:00:00","180.000","201.000","1.400","25.600","0.880","990.000","","13.500","-99.000","-99.000","-99.000","31.500","","22.700",""
"C0M410","2020-05-29 17:00:00","245.000","203.000","0.500","25.300","0.950","979.200","","-99.000","-99.000","-99.000","-99.000","30.900","","22.000",""
"C0F9Z0","2020-05-29 17:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G810","2020-05-29 17:00:00","26.000","146.000","0.800","29.600","0.790","1004.900","","2.000","-99.000","-99.000","-99.000","32.200","","25.900",""
"C0U650","2020-05-29 17:00:00","442.000","53.000","3.800","22.600","1.000","962.700","","78.500","11.600","13.000","","28.600","","21.100",""
"C0D660","2020-05-29 17:00:00","65.000","288.000","0.700","28.700","0.720","1003.000","","0.000","-99.000","-99.000","-99.000","29.100","","23.400",""
"C0E540","2020-05-29 17:00:00","32.000","350.000","0.900","28.100","0.840","1007.100","","0.000","-99.000","-99.000","-99.000","30.500","","23.400",""
"C0W170","2020-05-29 17:00:00","42.000","54.000","2.900","24.200","0.860","1005.000","","0.000","-99.000","-99.000","-99.000","25.500","","21.900",""
"C0Z150","2020-05-29 17:00:00","27.000","204.000","1.200","25.800","0.990","1008.800","","13.000","-99.000","-99.000","-99.000","28.800","","24.100",""
"C0S840","2020-05-29 17:00:00","22.000","339.000","0.900","28.400","0.870","1010.000","","0.500","-99.000","-99.000","-99.000","30.700","","25.000",""
"C0H9A0","2020-05-29 17:00:00","1595.000","246.000","0.300","18.400","0.980","846.300","","17.500","-99.000","-99.000","-99.000","25.500","","15.600",""
"C0Z300","2020-05-29 17:00:00","182.000","159.000","0.600","23.700","0.990","992.300","","29.500","-99.000","-99.000","-99.000","31.900","","22.800",""
"C0G730","2020-05-29 17:00:00","27.000","133.000","0.600","28.300","0.900","1008.100","","0.000","-99.000","-99.000","-99.000","30.700","","24.600",""
"C0V730","2020-05-29 17:00:00","33.000","195.000","1.600","29.300","0.990","1007.000","","0.000","-99.000","-99.000","-99.000","31.100","","26.300",""
"C0SA00","2020-05-29 17:00:00","466.000","0.000","0.200","24.300","0.990","959.100","","0.000","-99.000","-99.000","-99.000","28.200","","22.300",""
"C0S900","2020-05-29 17:00:00","27.000","153.000","1.500","29.200","0.810","1008.500","","2.500","-99.000","-99.000","-99.000","30.700","","27.000",""
"C0C480","2020-05-29 17:00:00","105.000","124.000","1.400","25.300","0.900","999.100","","3.500","-99.000","-99.000","-99.000","30.700","","22.600",""
"C0V720","2020-05-29 17:00:00","15.000","172.000","2.400","29.400","0.880","-99.000","","0.000","-99.000","-99.000","-99.000","30.900","","26.400",""
"C0UA60","2020-05-29 17:00:00","566.000","183.000","1.400","22.800","0.990","948.400","","12.000","-99.000","-99.000","-99.000","29.000","","21.100",""
"C0A980","2020-05-29 17:00:00","11.000","0.000","0.100","24.300","0.940","1010.700","","11.000","-99.000","-99.000","-99.000","30.500","","22.800",""
"C0C670","2020-05-29 17:00:00","250.000","60.000","0.300","24.600","0.880","983.200","","1.500","-99.000","-99.000","-99.000","27.900","","21.500",""
"C0K550","2020-05-29 17:00:00","15.000","247.000","1.100","29.700","0.780","1008.800","","50.000","-99.000","-99.000","-99.000","30.800","","23.400",""
"C0R350","2020-05-29 17:00:00","35.000","247.000","1.000","29.700","0.830","1007.000","","0.000","-99.000","-99.000","-99.000","31.400","","24.900",""
"C0T9F0","2020-05-29 17:00:00","251.000","0.000","0.000","25.000","0.990","983.100","","6.000","-99.000","-99.000","-99.000","31.000","","22.600",""
"C0D390","2020-05-29 17:00:00","146.000","0.000","0.000","26.600","0.880","992.800","","0.000","-99.000","-99.000","-99.000","31.100","","22.600",""
"C0E430","2020-05-29 17:00:00","258.000","0.000","0.000","25.300","0.940","984.800","","0.500","-99.000","-99.000","-99.000","28.500","","22.500",""
"C0O990","2020-05-29 17:00:00","18.000","192.000","1.500","31.100","0.780","1007.400","","0.000","-99.000","-99.000","-99.000","31.200","","25.000",""
"CM0010","2020-05-29 17:00:00","68.000","-99.000","-99.000","24.400","0.880","1004.200","","58.500","-99.000","-99.000","-99.000","30.600","","22.800",""
"C0K500","2020-05-29 17:00:00","12.000","252.000","0.800","29.900","0.750","1007.900","","11.000","-99.000","-99.000","-99.000","30.900","","25.100",""
"C0X260","2020-05-29 17:00:00","39.000","257.000","1.400","30.100","0.800","1006.000","","17.000","-99.000","-99.000","-99.000","31.000","","24.400",""
"C0ACA0","2020-05-29 17:00:00","25.000","87.000","0.800","24.700","0.980","1007.400","","9.500","-99.000","-99.000","-99.000","30.500","","23.400",""
"C0X180","2020-05-29 17:00:00","62.000","118.000","1.200","29.500","0.810","1001.700","","0.500","-99.000","-99.000","-99.000","31.600","","24.700",""
"C0F930","2020-05-29 17:00:00","100.000","285.000","0.400","27.300","0.920","999.100","","0.500","-99.000","-99.000","-99.000","30.500","","25.200",""
"C0I010","2020-05-29 17:00:00","1562.000","99.000","0.900","17.600","0.960","848.900","","11.000","-99.000","-99.000","-99.000","25.200","","16.200",""
"C0R190","2020-05-29 17:00:00","32.000","224.000","0.800","29.800","0.790","1005.900","","0.000","-99.000","-99.000","-99.000","31.900","","24.500",""
"C0E420","2020-05-29 17:00:00","19.000","4.000","1.000","28.400","0.760","1006.400","","0.000","-99.000","-99.000","-99.000","28.400","","22.800",""
"C0I460","2020-05-29 17:00:00","110.000","269.000","1.600","27.200","0.790","998.400","","5.000","-99.000","-99.000","-99.000","32.400","","24.500",""
"C0A9F0","2020-05-29 17:00:00","35.000","276.000","0.300","24.700","0.990","1008.000","","34.000","-99.000","-99.000","-99.000","32.300","","23.600",""
"C0F9A0","2020-05-29 17:00:00","425.000","118.000","1.600","24.400","0.940","963.300","","3.500","-99.000","-99.000","-99.000","29.800","","22.600",""
"C0O950","2020-05-29 17:00:00","4.000","20.000","0.300","29.300","1.000","1008.700","","0.500","-99.000","-99.000","-99.000","29.800","","26.000",""
"C0M760","2020-05-29 17:00:00","40.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AH70","2020-05-29 17:00:00","34.000","46.000","0.800","24.400","0.840","1007.900","","43.000","-99.000","-99.000","-99.000","32.200","","23.500",""
"C0V250","2020-05-29 17:00:00","298.000","31.000","1.100","26.000","0.950","976.300","","25.000","-99.000","-99.000","-99.000","32.300","","23.000",""
"C0U980","2020-05-29 17:00:00","573.000","124.000","1.700","22.300","1.000","949.700","","18.500","-99.000","-99.000","-99.000","28.000","","21.100",""
"C0S740","2020-05-29 17:00:00","289.000","56.000","1.500","24.000","0.950","979.900","","2.000","-99.000","-99.000","-99.000","30.700","","22.300",""
"C0A940","2020-05-29 17:00:00","49.000","0.000","0.000","23.800","0.960","1006.300","","16.000","-99.000","-99.000","-99.000","28.700","","22.700",""
"C0A920","2020-05-29 17:00:00","196.000","131.000","2.100","23.600","0.950","988.500","","25.000","-99.000","-99.000","-99.000","28.600","","22.400",""
"C0T870","2020-05-29 17:00:00","135.000","0.000","0.000","24.900","0.990","995.800","","21.500","-99.000","-99.000","-99.000","30.500","","22.300",""
"C0O930","2020-05-29 17:00:00","69.000","22.000","0.900","29.400","0.720","1001.500","","0.500","-99.000","-99.000","-99.000","33.000","","24.400",""
"C0AI40","2020-05-29 17:00:00","37.000","115.000","0.500","25.100","0.900","1007.600","","15.500","-99.000","-99.000","-99.000","31.300","","23.700",""
"C0C460","2020-05-29 17:00:00","482.000","0.000","0.000","23.300","0.970","958.300","","12.000","-99.000","-99.000","-99.000","27.700","","21.600",""
"C0E520","2020-05-29 17:00:00","320.000","0.000","0.000","23.700","0.990","975.700","","11.000","-99.000","-99.000","-99.000","30.500","","22.800",""
"C0T9D0","2020-05-29 17:00:00","7.000","0.000","0.000","26.300","0.970","1011.500","","1.500","-99.000","-99.000","-99.000","31.000","","23.400",""
"C0I390","2020-05-29 17:00:00","1184.000","54.000","0.700","20.700","1.000","886.100","","11.500","-99.000","-99.000","-99.000","26.600","","17.400",""
"C0B020","2020-05-29 17:00:00","86.000","307.000","2.200","23.600","1.000","1000.500","","-99.000","-99.000","-99.000","-99.000","28.800","","22.700",""
"CM0170","2020-05-29 17:00:00","106.000","231.000","1.300","24.300","0.990","1000.000","","26.500","-99.000","-99.000","-99.000","30.600","","22.500",""
"C0F860","2020-05-29 17:00:00","2215.000","221.000","0.600","14.700","1.000","782.900","","13.500","-99.000","-99.000","-99.000","20.700","","13.400",""
"C0U890","2020-05-29 17:00:00","116.000","49.000","7.200","24.800","0.990","998.700","","47.500","-99.000","-99.000","-99.000","29.300","","22.600",""
"C0G800","2020-05-29 17:00:00","15.000","175.000","0.600","27.900","0.920","1008.300","","0.500","-99.000","-99.000","-99.000","31.000","","25.000",""
"C0F850","2020-05-29 17:00:00","379.000","0.000","0.000","24.500","0.990","967.700","","33.500","-99.000","-99.000","-99.000","29.500","","22.400",""
"C0AH50","2020-05-29 17:00:00","275.000","95.000","2.300","23.500","0.990","980.300","","6.000","-99.000","-99.000","-99.000","28.300","","21.600",""
"C0Z160","2020-05-29 17:00:00","124.000","0.000","0.200","25.400","0.960","1000.300","","30.500","-99.000","-99.000","-99.000","31.100","","23.200",""
"C0R540","2020-05-29 17:00:00","17.000","196.000","2.100","29.400","0.850","1008.100","","0.000","-99.000","-99.000","-99.000","30.500","","26.400",""
"C0K480","2020-05-29 17:00:00","56.000","136.000","1.300","24.900","0.950","1003.700","","6.000","7.400","137.000","","30.000","","24.700",""
"C0H890","2020-05-29 17:00:00","440.000","335.000","0.300","24.300","0.940","961.200","","15.000","-99.000","-99.000","-99.000","30.500","","21.800",""
"C0S770","2020-05-29 17:00:00","375.000","138.000","0.300","25.000","0.980","968.900","","0.000","-99.000","-99.000","-99.000","29.100","","22.600",""
"C0X230","2020-05-29 17:00:00","29.000","242.000","1.500","30.200","0.740","1008.000","","5.000","-99.000","-99.000","-99.000","30.200","","24.500",""
"C0B010","2020-05-29 17:00:00","38.000","240.000","1.100","24.800","1.000","1005.100","","17.500","-99.000","-99.000","-99.000","29.200","","22.900",""
"C0R490","2020-05-29 17:00:00","49.000","209.000","1.000","30.200","0.740","1004.000","","0.000","-99.000","-99.000","-99.000","32.100","","25.800",""
"C0V440","2020-05-29 17:00:00","27.000","134.000","1.900","29.900","0.760","1006.600","","5.500","-99.000","-99.000","-99.000","31.800","","26.300",""
"C0SA40","2020-05-29 17:00:00","200.000","331.000","0.400","27.700","0.830","989.000","","0.000","-99.000","-99.000","-99.000","31.600","","23.400",""
"C0Z280","2020-05-29 17:00:00","224.000","219.000","0.900","24.000","0.990","987.700","","8.500","-99.000","-99.000","-99.000","31.100","","23.100",""
"C0Z070","2020-05-29 17:00:00","247.000","163.000","0.800","23.100","0.990","983.500","","15.500","-99.000","-99.000","-99.000","31.100","","22.800",""
"CM0180","2020-05-29 17:00:00","313.000","0.000","0.000","25.600","0.920","976.200","","29.500","-99.000","-99.000","-99.000","30.300","","22.200",""
"C0T9N0","2020-05-29 17:00:00","261.000","66.000","0.800","23.900","0.950","982.400","","2.000","-99.000","-99.000","-99.000","31.100","","22.800",""
"C0R800","2020-05-29 17:00:00","131.000","303.000","0.400","28.700","0.790","995.600","","0.000","-99.000","-99.000","-99.000","32.600","","24.000",""
"C0K470","2020-05-29 17:00:00","97.000","170.000","1.000","23.400","0.990","999.500","","16.000","-99.000","-99.000","-99.000","30.900","","23.400",""
"C0R720","2020-05-29 17:00:00","214.000","260.000","1.200","27.600","0.890","987.200","","6.000","-99.000","-99.000","-99.000","29.600","","24.200",""
"C0V650","2020-05-29 17:00:00","28.000","223.000","4.400","28.800","0.990","1008.700","","0.000","-99.000","-99.000","-99.000","29.400","","25.800",""
"C0R830","2020-05-29 17:00:00","383.000","297.000","0.300","26.700","0.850","967.700","","0.000","-99.000","-99.000","-99.000","29.600","","23.000",""
"C0U780","2020-05-29 17:00:00","15.000","61.000","1.400","25.300","0.990","1010.300","","13.000","-99.000","-99.000","-99.000","29.900","","23.100",""
"C0U760","2020-05-29 17:00:00","22.000","0.000","0.000","25.900","0.990","1010.300","","10.500","-99.000","-99.000","-99.000","30.300","","23.300",""
"C0X290","2020-05-29 17:00:00","10.000","241.000","2.100","29.300","0.840","1008.900","","10.500","-99.000","-99.000","-99.000","30.000","","25.200",""
"C0E830","2020-05-29 17:00:00","37.000","65.000","2.000","27.700","0.810","1006.100","","0.000","-99.000","-99.000","-99.000","28.600","","24.200",""
"C0K330","2020-05-29 17:00:00","38.000","131.000","3.000","26.300","0.900","1005.600","","4.000","-99.000","-99.000","-99.000","31.800","","24.500",""
"C0M660","2020-05-29 17:00:00","40.000","85.000","1.900","27.500","0.910","1006.300","","6.000","-99.000","-99.000","-99.000","29.700","","23.700",""
"C0D580","2020-05-29 17:00:00","120.000","0.000","0.000","27.100","0.850","997.000","","0.000","-99.000","-99.000","-99.000","29.000","","22.300",""
"C0R640","2020-05-29 17:00:00","21.000","169.000","2.200","28.500","0.900","1007.800","","0.000","-99.000","-99.000","-99.000","29.800","","26.400",""
"C0E810","2020-05-29 17:00:00","53.000","353.000","1.800","26.900","0.970","1004.900","","0.000","-99.000","-99.000","-99.000","30.300","","22.800",""
"C0G830","2020-05-29 17:00:00","27.000","142.000","3.100","27.900","1.000","1006.800","","1.000","-99.000","-99.000","-99.000","31.900","","25.900",""
"C0A550","2020-05-29 17:00:00","422.000","0.000","0.000","23.700","1.000","965.400","","13.000","-99.000","-99.000","-99.000","28.800","","21.100",""
"C0G750","2020-05-29 17:00:00","31.000","89.000","1.300","28.300","0.830","1007.900","","-99.000","-99.000","-99.000","-99.000","31.200","","24.800",""
"C0Z270","2020-05-29 17:00:00","343.000","235.000","0.900","24.100","0.990","973.400","","8.000","-99.000","-99.000","-99.000","28.200","","22.400",""
"C0UA30","2020-05-29 17:00:00","1397.000","0.000","0.000","19.000","0.990","861.200","","12.500","-99.000","-99.000","-99.000","23.000","","17.100",""
"C0I080","2020-05-29 17:00:00","536.000","0.000","0.000","22.300","0.980","954.300","","26.000","-99.000","-99.000","-99.000","30.100","","20.100",""
"C0UA00","2020-05-29 17:00:00","392.000","349.000","0.300","23.800","0.980","968.800","","16.500","-99.000","-99.000","-99.000","30.400","","20.800",""
"C0AD40","2020-05-29 17:00:00","32.000","34.000","1.600","24.600","0.980","1007.600","","28.500","-99.000","-99.000","-99.000","31.100","","22.700",""
"C0S660","2020-05-29 17:00:00","794.000","149.000","1.100","22.600","0.940","926.000","","3.500","-99.000","-99.000","-99.000","27.600","","19.200",""
"C0M640","2020-05-29 17:00:00","155.000","22.000","1.300","25.900","0.890","992.600","","2.500","-99.000","-99.000","-99.000","30.300","","23.700",""
"C0R660","2020-05-29 17:00:00","20.000","259.000","3.600","28.300","0.860","1008.700","","0.000","-99.000","-99.000","-99.000","29.000","","25.500",""
"C0UA10","2020-05-29 17:00:00","1711.000","0.000","0.000","17.900","1.000","832.800","","17.000","-99.000","-99.000","-99.000","21.900","","14.500",""
"C0V770","2020-05-29 17:00:00","26.000","147.000","1.400","29.500","0.740","1007.000","","11.000","-99.000","-99.000","-99.000","30.900","","26.000",""
"C0E730","2020-05-29 17:00:00","26.000","323.000","0.800","28.600","0.750","1005.900","","0.000","-99.000","-99.000","-99.000","28.900","","23.200",""
"C0V810","2020-05-29 17:00:00","32.000","213.000","2.300","28.900","0.830","1005.500","","2.000","-99.000","-99.000","-99.000","29.300","","26.300",""
"C0A9C0","2020-05-29 17:00:00","35.000","87.000","0.800","24.900","0.920","1007.900","","14.000","-99.000","-99.000","-99.000","31.500","","23.400",""
"C0X310","2020-05-29 17:00:00","9.000","200.000","2.100","29.200","0.800","1009.800","","4.000","-99.000","-99.000","-99.000","29.800","","25.900",""
"C0K280","2020-05-29 17:00:00","23.000","230.000","2.500","29.300","0.820","1009.800","","33.500","-99.000","-99.000","-99.000","30.400","","24.700",""
"C0M650","2020-05-29 17:00:00","20.000","218.000","0.500","29.400","0.830","1008.200","","21.000","-99.000","-99.000","-99.000","30.200","","23.300",""
"C0S910","2020-05-29 17:00:00","212.000","0.000","0.000","27.800","0.810","989.100","","1.500","-99.000","-99.000","-99.000","29.700","","25.600",""
"C0D570","2020-05-29 17:00:00","15.000","342.000","0.800","29.100","0.800","1008.900","","0.500","-99.000","-99.000","-99.000","29.800","","22.800",""
"C0M710","2020-05-29 17:00:00","15.000","240.000","1.900","28.600","0.840","1008.800","","19.500","-99.000","-99.000","-99.000","29.900","","24.500",""
"C0V490","2020-05-29 17:00:00","20.000","183.000","1.200","29.200","0.990","1008.100","","0.000","-99.000","-99.000","-99.000","30.000","","26.500",""
"C0E870","2020-05-29 17:00:00","34.000","334.000","1.200","28.100","0.800","1008.000","","0.000","-99.000","-99.000","-99.000","29.000","","23.300",""
"C0M800","2020-05-29 17:00:00","440.000","0.000","0.000","23.500","0.970","962.000","","24.000","-99.000","-99.000","-99.000","30.000","","21.200",""
"C0S790","2020-05-29 17:00:00","236.000","0.000","0.200","26.200","0.920","986.400","","0.000","-99.000","-99.000","-99.000","30.900","","23.000",""
"C0D590","2020-05-29 17:00:00","143.000","36.000","1.000","27.200","0.890","995.900","","0.000","-99.000","-99.000","-99.000","28.900","","22.100",""
"C0U990","2020-05-29 17:00:00","31.000","82.000","0.900","25.800","0.990","1009.500","","30.000","-99.000","-99.000","-99.000","29.700","","23.300",""
"C0M700","2020-05-29 17:00:00","150.000","4.000","0.400","26.000","1.000","994.000","","9.500","-99.000","-99.000","-99.000","30.500","","23.500",""
"C0A970","2020-05-29 17:00:00","96.000","215.000","3.200","24.700","0.990","1001.500","","5.500","-99.000","-99.000","-99.000","30.500","","22.000",""
"CM0110","2020-05-29 17:00:00","7.000","148.000","0.700","28.100","0.740","1009.900","","-99.000","-99.000","-99.000","-99.000","29.500","","25.400",""
"C0S940","2020-05-29 17:00:00","150.000","334.000","0.900","26.200","0.980","993.800","","1.500","-99.000","-99.000","-99.000","33.000","","23.500",""
"C0X250","2020-05-29 17:00:00","33.000","224.000","0.900","30.900","0.710","1006.200","","11.500","-99.000","-99.000","-99.000","31.500","","25.400",""
"C0K520","2020-05-29 17:00:00","10.000","262.000","1.200","29.400","0.770","1008.400","","16.500","-99.000","-99.000","-99.000","30.700","","25.100",""
"C0Z200","2020-05-29 17:00:00","153.000","0.000","0.200","25.200","0.930","995.200","","4.000","-99.000","-99.000","-99.000","30.900","","22.900",""
"C0V740","2020-05-29 17:00:00","60.000","71.000","0.700","29.100","0.760","1004.000","","1.500","-99.000","-99.000","-99.000","32.000","","24.700",""
"C0V790","2020-05-29 17:00:00","410.000","221.000","1.400","25.600","0.860","963.600","","32.000","-99.000","-99.000","-99.000","30.200","","22.700",""
"C0G860","2020-05-29 17:00:00","45.000","128.000","1.200","28.300","-99.000","1004.500","","0.000","-99.000","-99.000","-99.000","32.400","","25.600",""
"C0Z250","2020-05-29 17:00:00","1124.000","0.000","0.100","20.400","0.990","889.800","","12.500","-99.000","-99.000","-99.000","25.200","","18.800",""
"C0K440","2020-05-29 17:00:00","35.000","111.000","2.000","27.300","0.810","1006.600","","1.000","-99.000","-99.000","-99.000","30.500","","24.800",""
"C0T900","2020-05-29 17:00:00","160.000","0.000","0.000","24.700","0.940","992.000","","14.500","-99.000","-99.000","-99.000","30.900","","22.600",""
"C0F9V0","2020-05-29 17:00:00","525.000","169.000","1.200","24.700","0.920","952.900","","-99.000","-99.000","-99.000","-99.000","29.100","","22.500",""
"C0UA20","2020-05-29 17:00:00","2619.000","212.000","4.000","11.800","1.000","-99.000","","5.500","-99.000","-99.000","-99.000","18.700","","9.900",""
"C0M850","2020-05-29 17:00:00","695.000","0.000","0.000","22.100","0.990","933.000","","66.000","-99.000","-99.000","-99.000","29.300","","20.700",""
"C0C620","2020-05-29 17:00:00","19.000","101.000","2.200","27.500","0.830","1007.200","","1.500","-99.000","-99.000","-99.000","30.400","","22.200",""
"C0I360","2020-05-29 17:00:00","300.000","55.000","1.800","25.300","0.870","976.200","","27.500","-99.000","-99.000","-99.000","30.700","","22.100",""
"C0M810","2020-05-29 17:00:00","1354.000","0.000","0.000","19.800","0.990","865.800","","23.500","-99.000","-99.000","-99.000","22.800","","17.400",""
"C0AC80","2020-05-29 17:00:00","40.000","0.000","0.000","24.200","0.990","1006.800","","92.500","-99.000","-99.000","-99.000","31.700","","22.900",""
"CM0140","2020-05-29 17:00:00","26.000","105.000","0.500","28.500","0.820","1008.700","","1.000","-99.000","-99.000","-99.000","30.600","","25.500",""
"C0SA20","2020-05-29 17:00:00","857.000","17.000","1.000","22.000","1.000","917.300","","0.000","-99.000","-99.000","-99.000","24.300","","20.300",""
"C0K490","2020-05-29 17:00:00","91.000","47.000","1.100","23.600","0.980","999.900","","44.500","-99.000","-99.000","-99.000","30.500","","23.500",""
"C0V820","2020-05-29 17:00:00","441.000","62.000","1.000","26.200","0.820","963.300","","22.500","-99.000","-99.000","-99.000","29.700","","21.800",""
"C0S810","2020-05-29 17:00:00","65.000","0.000","0.100","28.900","0.820","1006.000","","0.500","-99.000","-99.000","-99.000","32.800","","24.300",""
"C0R580","2020-05-29 17:00:00","10.000","195.000","2.300","28.700","0.820","1008.800","","0.000","-99.000","-99.000","-99.000","29.900","","25.900",""
"C0Z330","2020-05-29 17:00:00","488.000","143.000","0.600","22.400","0.990","959.400","","-99.000","-99.000","-99.000","-99.000","31.400","","21.500",""
"C0E590","2020-05-29 17:00:00","40.000","185.000","3.200","27.200","0.830","1005.600","","2.000","-99.000","-99.000","-99.000","29.700","","23.400",""
"C0D540","2020-05-29 17:00:00","227.000","149.000","0.300","25.500","0.930","986.400","","0.500","-99.000","-99.000","-99.000","29.400","","22.500",""
"C0K420","2020-05-29 17:00:00","42.000","157.000","2.300","25.900","0.900","1005.500","","0.000","-99.000","-99.000","-99.000","31.100","","24.400",""
"C0Z180","2020-05-29 17:00:00","34.000","0.000","0.100","25.800","0.990","1007.300","","6.000","-99.000","-99.000","-99.000","28.900","","24.000",""
"C0AD10","2020-05-29 17:00:00","27.000","244.000","1.000","27.000","0.830","1007.800","","6.500","-99.000","-99.000","-99.000","29.500","","23.400",""
"C0M720","2020-05-29 17:00:00","225.000","322.000","1.200","25.600","0.920","984.800","","3.000","-99.000","-99.000","-99.000","30.400","","23.600",""
"C0V450","2020-05-29 17:00:00","51.000","172.000","1.200","28.100","0.980","1004.100","","10.500","-99.000","-99.000","-99.000","30.500","","25.000",""
"C0R280","2020-05-29 17:00:00","242.000","0.000","0.000","27.600","0.870","984.000","","4.000","-99.000","-99.000","-99.000","31.200","","23.500",""
"C0E610","2020-05-29 17:00:00","850.000","0.000","0.000","21.000","0.980","918.500","","10.500","-99.000","-99.000","-99.000","25.400","","19.900",""
"C0V610","2020-05-29 17:00:00","22.000","210.000","3.200","30.100","0.810","1007.500","","0.000","-99.000","-99.000","-99.000","30.800","","26.700",""
"C0Z310","2020-05-29 17:00:00","59.000","5.000","0.300","26.000","0.990","1005.200","","1.000","-99.000","-99.000","-99.000","28.800","","23.400",""
"C0S700","2020-05-29 17:00:00","507.000","0.000","0.000","23.800","0.960","955.900","","1.000","-99.000","-99.000","-99.000","26.800","","21.100",""
